# cycle	pc	r0	r1	r2	r3	r4	r5	r6	r7	pin_out	pin_oe
1080	37	160	0	0	0	0	0	0	1	0	0
1081	37	160	0	0	0	0	0	0	1	0	0
1082	37	160	0	0	0	0	0	0	1	0	0
1083	37	160	0	0	0	0	0	0	1	0	0
1084	37	160	0	0	0	0	0	0	1	0	0
1085	37	160	0	0	0	0	0	0	1	0	0
1086	37	160	0	0	0	0	0	0	1	0	0
1087	37	160	0	0	0	0	0	0	1	0	0
1088	37	160	0	0	0	0	0	0	1	0	0
1089	37	160	0	0	0	0	0	0	1	0	0
1090	37	160	0	0	0	0	0	0	1	0	0
1091	37	160	0	0	0	0	0	0	1	0	0
1092	37	160	0	0	0	0	0	0	1	0	0
1093	37	160	0	0	0	0	0	0	1	0	0
1094	37	160	0	0	0	0	0	0	1	0	0
1095	37	160	0	0	0	0	0	0	1	0	0
1096	37	160	0	0	0	0	0	0	1	0	0
1097	37	160	0	0	0	0	0	0	1	0	0
1098	37	160	0	0	0	0	0	0	1	0	0
1099	37	160	0	0	0	0	0	0	1	0	0
1100	37	160	0	0	0	0	0	0	1	0	0
1101	37	160	0	0	0	0	0	0	1	0	0
1102	37	160	0	0	0	0	0	0	1	0	0
1103	37	160	0	0	0	0	0	0	1	0	0
1104	37	160	0	0	0	0	0	0	1	0	0
1105	37	160	0	0	0	0	0	0	1	0	0
1106	37	160	0	0	0	0	0	0	1	0	0
1107	37	160	0	0	0	0	0	0	1	0	0
1108	37	160	0	0	0	0	0	0	1	0	0
1109	37	160	0	0	0	0	0	0	1	0	0
1110	37	160	0	0	0	0	0	0	1	0	0
1111	37	160	0	0	0	0	0	0	1	0	0
1112	37	160	0	0	0	0	0	0	1	0	0
1113	37	160	0	0	0	0	0	0	1	0	0
1114	37	160	0	0	0	0	0	0	1	0	0
1115	37	160	0	0	0	0	0	0	1	0	0
1116	37	160	0	0	0	0	0	0	1	0	0
1117	37	160	0	0	0	0	0	0	1	0	0
1118	37	160	0	0	0	0	0	0	1	0	0
1119	37	160	0	0	0	0	0	0	1	0	0
1120	37	160	0	0	0	0	0	0	1	0	0
1121	37	160	0	0	0	0	0	0	1	0	0
1122	37	160	0	0	0	0	0	0	1	0	0
1123	37	160	0	0	0	0	0	0	1	0	0
1124	37	160	0	0	0	0	0	0	1	0	0
1125	37	160	0	0	0	0	0	0	1	0	0
1126	37	160	0	0	0	0	0	0	1	0	0
1127	37	160	0	0	0	0	0	0	1	0	0
1128	37	160	0	0	0	0	0	0	1	0	0
1129	37	160	0	0	0	0	0	0	1	0	0
1130	37	160	0	0	0	0	0	0	1	0	0
1131	37	160	0	0	0	0	0	0	1	0	0
1132	37	160	0	0	0	0	0	0	1	0	0
1133	37	160	0	0	0	0	0	0	1	0	0
1134	37	160	0	0	0	0	0	0	1	0	0
1135	37	160	0	0	0	0	0	0	1	0	0
1136	37	160	0	0	0	0	0	0	1	0	0
1137	37	160	0	0	0	0	0	0	1	0	0
1138	37	160	0	0	0	0	0	0	1	0	0
1139	37	160	0	0	0	0	0	0	1	0	0
1140	37	160	0	0	0	0	0	0	1	0	0
1141	37	160	0	0	0	0	0	0	1	0	0
1142	37	160	0	0	0	0	0	0	1	0	0
1143	37	160	0	0	0	0	0	0	1	0	0
1144	37	160	0	0	0	0	0	0	1	0	0
1145	37	160	0	0	0	0	0	0	1	0	0
1146	37	160	0	0	0	0	0	0	1	0	0
1147	37	160	0	0	0	0	0	0	1	0	0
1148	37	160	0	0	0	0	0	0	1	0	0
1149	37	160	0	0	0	0	0	0	1	0	0
1150	37	160	0	0	0	0	0	0	1	0	0
1151	37	160	0	0	0	0	0	0	1	0	0
1152	37	160	0	0	0	0	0	0	1	0	0
1153	37	160	0	0	0	0	0	0	1	0	0
1154	37	160	0	0	0	0	0	0	1	0	0
1155	37	160	0	0	0	0	0	0	1	0	0
1156	37	160	0	0	0	0	0	0	1	0	0
1157	37	160	0	0	0	0	0	0	1	0	0
1158	37	160	0	0	0	0	0	0	1	0	0
1159	37	160	0	0	0	0	0	0	1	0	0
1160	37	160	0	0	0	0	0	0	1	0	0
1161	37	160	0	0	0	0	0	0	1	0	0
1162	37	160	0	0	0	0	0	0	1	0	0
1163	37	160	0	0	0	0	0	0	1	0	0
1164	37	160	0	0	0	0	0	0	1	0	0
1165	37	160	0	0	0	0	0	0	1	0	0
1166	37	160	0	0	0	0	0	0	1	0	0
1167	37	160	0	0	0	0	0	0	1	0	0
1168	37	160	0	0	0	0	0	0	1	0	0
1169	37	160	0	0	0	0	0	0	1	0	0
1170	37	160	0	0	0	0	0	0	1	0	0
1171	37	160	0	0	0	0	0	0	1	0	0
1172	37	160	0	0	0	0	0	0	1	0	0
1173	37	160	0	0	0	0	0	0	1	0	0
1174	37	160	0	0	0	0	0	0	1	0	0
1175	37	160	0	0	0	0	0	0	1	0	0
1176	37	160	0	0	0	0	0	0	1	0	0
1177	37	160	0	0	0	0	0	0	1	0	0
1178	37	160	0	0	0	0	0	0	1	0	0
1179	37	160	0	0	0	0	0	0	1	0	0
1180	37	160	0	0	0	0	0	0	1	0	0
1181	37	160	0	0	0	0	0	0	1	0	0
1182	37	160	0	0	0	0	0	0	1	0	0
1183	37	160	0	0	0	0	0	0	1	0	0
1184	37	160	0	0	0	0	0	0	1	0	0
1185	37	160	0	0	0	0	0	0	1	0	0
1186	37	160	0	0	0	0	0	0	1	0	0
1187	37	160	0	0	0	0	0	0	1	0	0
1188	37	160	0	0	0	0	0	0	1	0	0
1189	37	160	0	0	0	0	0	0	1	0	0
1190	37	160	0	0	0	0	0	0	1	0	0
1191	37	160	0	0	0	0	0	0	1	0	0
1192	37	160	0	0	0	0	0	0	1	0	0
1193	37	160	0	0	0	0	0	0	1	0	0
1194	37	160	0	0	0	0	0	0	1	0	0
1195	37	160	0	0	0	0	0	0	1	0	0
1196	37	160	0	0	0	0	0	0	1	0	0
1197	37	160	0	0	0	0	0	0	1	0	0
1198	37	160	0	0	0	0	0	0	1	0	0
1199	37	160	0	0	0	0	0	0	1	0	0
1200	37	160	0	0	0	0	0	0	1	0	0
1201	37	160	0	0	0	0	0	0	1	0	0
1202	37	160	0	0	0	0	0	0	1	0	0
1203	37	160	0	0	0	0	0	0	1	0	0
1204	37	160	0	0	0	0	0	0	1	0	0
1205	37	160	0	0	0	0	0	0	1	0	0
1206	37	160	0	0	0	0	0	0	1	0	0
1207	37	160	0	0	0	0	0	0	1	0	0
1208	37	160	0	0	0	0	0	0	1	0	0
1209	37	160	0	0	0	0	0	0	1	0	0
1210	37	160	0	0	0	0	0	0	1	0	0
1211	37	160	0	0	0	0	0	0	1	0	0
1212	37	160	0	0	0	0	0	0	1	0	0
1213	37	160	0	0	0	0	0	0	1	0	0
1214	37	160	0	0	0	0	0	0	1	0	0
1215	37	160	0	0	0	0	0	0	1	0	0
1216	37	160	0	0	0	0	0	0	1	0	0
1217	37	160	0	0	0	0	0	0	1	0	0
1218	37	160	0	0	0	0	0	0	1	0	0
1219	37	160	0	0	0	0	0	0	1	0	0
1220	37	160	0	0	0	0	0	0	1	0	0
1221	37	160	0	0	0	0	0	0	1	0	0
1222	37	160	0	0	0	0	0	0	1	0	0
1223	37	160	0	0	0	0	0	0	1	0	0
1224	37	160	0	0	0	0	0	0	1	0	0
1225	37	160	0	0	0	0	0	0	1	0	0
1226	37	160	0	0	0	0	0	0	1	0	0
1227	37	160	0	0	0	0	0	0	1	0	0
1228	37	160	0	0	0	0	0	0	1	0	0
1229	37	160	0	0	0	0	0	0	1	0	0
1230	37	160	0	0	0	0	0	0	1	0	0
1231	37	160	0	0	0	0	0	0	1	0	0
1232	37	160	0	0	0	0	0	0	1	0	0
1233	37	160	0	0	0	0	0	0	1	0	0
1234	37	160	0	0	0	0	0	0	1	0	0
1235	37	160	0	0	0	0	0	0	1	0	0
1236	37	160	0	0	0	0	0	0	1	0	0
1237	37	160	0	0	0	0	0	0	1	0	0
1238	37	160	0	0	0	0	0	0	1	0	0
1239	37	160	0	0	0	0	0	0	1	0	0
1240	37	160	0	0	0	0	0	0	1	0	0
1241	37	160	0	0	0	0	0	0	1	0	0
1242	37	160	0	0	0	0	0	0	1	0	0
1243	37	160	0	0	0	0	0	0	1	0	0
1244	37	160	0	0	0	0	0	0	1	0	0
1245	37	160	0	0	0	0	0	0	1	0	0
1246	37	160	0	0	0	0	0	0	1	0	0
1247	37	160	0	0	0	0	0	0	1	0	0
1248	37	160	0	0	0	0	0	0	1	0	0
1249	37	160	0	0	0	0	0	0	1	0	0
1250	37	160	0	0	0	0	0	0	1	0	0
1251	37	160	0	0	0	0	0	0	1	0	0
1252	37	160	0	0	0	0	0	0	1	0	0
1253	37	160	0	0	0	0	0	0	1	0	0
1254	37	160	0	0	0	0	0	0	1	0	0
1255	37	160	0	0	0	0	0	0	1	0	0
1256	37	160	0	0	0	0	0	0	1	0	0
1257	37	160	0	0	0	0	0	0	1	0	0
1258	37	160	0	0	0	0	0	0	1	0	0
1259	37	160	0	0	0	0	0	0	1	0	0
1260	37	160	0	0	0	0	0	0	1	0	0
1261	37	160	0	0	0	0	0	0	1	0	0
1262	37	160	0	0	0	0	0	0	1	0	0
1263	37	160	0	0	0	0	0	0	1	0	0
1264	37	160	0	0	0	0	0	0	1	0	0
1265	37	160	0	0	0	0	0	0	1	0	0
1266	37	160	0	0	0	0	0	0	1	0	0
1267	37	160	0	0	0	0	0	0	1	0	0
1268	37	160	0	0	0	0	0	0	1	0	0
1269	37	160	0	0	0	0	0	0	1	0	0
1270	37	160	0	0	0	0	0	0	1	0	0
1271	37	160	0	0	0	0	0	0	1	0	0
1272	37	160	0	0	0	0	0	0	1	0	0
1273	37	160	0	0	0	0	0	0	1	0	0
1274	37	160	0	0	0	0	0	0	1	0	0
1275	37	160	0	0	0	0	0	0	1	0	0
1276	37	160	0	0	0	0	0	0	1	0	0
1277	37	160	0	0	0	0	0	0	1	0	0
1278	37	160	0	0	0	0	0	0	1	0	0
1279	37	160	0	0	0	0	0	0	1	0	0
1280	37	160	0	0	0	0	0	0	1	0	0
1281	37	160	0	0	0	0	0	0	1	0	0
1282	37	160	0	0	0	0	0	0	1	0	0
1283	37	160	0	0	0	0	0	0	1	0	0
1284	37	160	0	0	0	0	0	0	1	0	0
1285	37	160	0	0	0	0	0	0	1	0	0
1286	37	160	0	0	0	0	0	0	1	0	0
1287	37	160	0	0	0	0	0	0	1	0	0
1288	37	160	0	0	0	0	0	0	1	0	0
1289	37	160	0	0	0	0	0	0	1	0	0
1290	37	160	0	0	0	0	0	0	1	0	0
1291	37	160	0	0	0	0	0	0	1	0	0
1292	37	160	0	0	0	0	0	0	1	0	0
1293	37	160	0	0	0	0	0	0	1	0	0
1294	37	160	0	0	0	0	0	0	1	0	0
1295	37	160	0	0	0	0	0	0	1	0	0
1296	37	160	0	0	0	0	0	0	1	0	0
1297	37	160	0	0	0	0	0	0	1	0	0
1298	37	160	0	0	0	0	0	0	1	0	0
1299	37	160	0	0	0	0	0	0	1	0	0
1300	37	160	0	0	0	0	0	0	1	0	0
1301	37	160	0	0	0	0	0	0	1	0	0
1302	37	160	0	0	0	0	0	0	1	0	0
1303	37	160	0	0	0	0	0	0	1	0	0
1304	37	160	0	0	0	0	0	0	1	0	0
1305	37	160	0	0	0	0	0	0	1	0	0
1306	37	160	0	0	0	0	0	0	1	0	0
1307	37	160	0	0	0	0	0	0	1	0	0
1308	37	160	0	0	0	0	0	0	1	0	0
1309	37	160	0	0	0	0	0	0	1	0	0
1310	37	160	0	0	0	0	0	0	1	0	0
1311	37	160	0	0	0	0	0	0	1	0	0
1312	37	160	0	0	0	0	0	0	1	0	0
1313	37	160	0	0	0	0	0	0	1	0	0
1314	37	160	0	0	0	0	0	0	1	0	0
1315	37	160	0	0	0	0	0	0	1	0	0
1316	37	160	0	0	0	0	0	0	1	0	0
1317	37	160	0	0	0	0	0	0	1	0	0
1318	37	160	0	0	0	0	0	0	1	0	0
1319	37	160	0	0	0	0	0	0	1	0	0
1320	37	160	0	0	0	0	0	0	1	0	0
1321	37	160	0	0	0	0	0	0	1	0	0
1322	37	160	0	0	0	0	0	0	1	0	0
1323	37	160	0	0	0	0	0	0	1	0	0
1324	37	160	0	0	0	0	0	0	1	0	0
1325	37	160	0	0	0	0	0	0	1	0	0
1326	37	160	0	0	0	0	0	0	1	0	0
1327	37	160	0	0	0	0	0	0	1	0	0
1328	37	160	0	0	0	0	0	0	1	0	0
1329	37	160	0	0	0	0	0	0	1	0	0
1330	37	160	0	0	0	0	0	0	1	0	0
1331	37	160	0	0	0	0	0	0	1	0	0
1332	37	160	0	0	0	0	0	0	1	0	0
1333	37	160	0	0	0	0	0	0	1	0	0
1334	37	160	0	0	0	0	0	0	1	0	0
1335	37	160	0	0	0	0	0	0	1	0	0
1336	37	160	0	0	0	0	0	0	1	0	0
1337	37	160	0	0	0	0	0	0	1	0	0
1338	37	160	0	0	0	0	0	0	1	0	0
1339	37	160	0	0	0	0	0	0	1	0	0
1340	37	160	0	0	0	0	0	0	1	0	0
1341	37	160	0	0	0	0	0	0	1	0	0
1342	37	160	0	0	0	0	0	0	1	0	0
1343	37	160	0	0	0	0	0	0	1	0	0
1344	37	160	0	0	0	0	0	0	1	0	0
1345	37	160	0	0	0	0	0	0	1	0	0
1346	37	160	0	0	0	0	0	0	1	0	0
1347	37	160	0	0	0	0	0	0	1	0	0
1348	37	160	0	0	0	0	0	0	1	0	0
1349	37	160	0	0	0	0	0	0	1	0	0
1350	37	160	0	0	0	0	0	0	1	0	0
1351	37	160	0	0	0	0	0	0	1	0	0
1352	37	160	0	0	0	0	0	0	1	0	0
1353	37	160	0	0	0	0	0	0	1	0	0
1354	37	160	0	0	0	0	0	0	1	0	0
1355	37	160	0	0	0	0	0	0	1	0	0
1356	37	160	0	0	0	0	0	0	1	0	0
1357	37	160	0	0	0	0	0	0	1	0	0
1358	37	160	0	0	0	0	0	0	1	0	0
1359	37	160	0	0	0	0	0	0	1	0	0
1360	37	160	0	0	0	0	0	0	1	0	0
1361	37	160	0	0	0	0	0	0	1	0	0
1362	37	160	0	0	0	0	0	0	1	0	0
1363	37	160	0	0	0	0	0	0	1	0	0
1364	37	160	0	0	0	0	0	0	1	0	0
1365	37	160	0	0	0	0	0	0	1	0	0
1366	37	160	0	0	0	0	0	0	1	0	0
1367	37	160	0	0	0	0	0	0	1	0	0
1368	37	160	0	0	0	0	0	0	1	0	0
1369	37	160	0	0	0	0	0	0	1	0	0
1370	37	160	0	0	0	0	0	0	1	0	0
1371	37	160	0	0	0	0	0	0	1	0	0
1372	37	160	0	0	0	0	0	0	1	0	0
1373	37	160	0	0	0	0	0	0	1	0	0
1374	37	160	0	0	0	0	0	0	1	0	0
1375	37	160	0	0	0	0	0	0	1	0	0
1376	37	160	0	0	0	0	0	0	1	0	0
1377	37	160	0	0	0	0	0	0	1	0	0
1378	37	160	0	0	0	0	0	0	1	0	0
1379	37	160	0	0	0	0	0	0	1	0	0
1380	37	160	0	0	0	0	0	0	1	0	0
1381	37	160	0	0	0	0	0	0	1	0	0
1382	37	160	0	0	0	0	0	0	1	0	0
1383	37	160	0	0	0	0	0	0	1	0	0
1384	37	160	0	0	0	0	0	0	1	0	0
1385	37	160	0	0	0	0	0	0	1	0	0
1386	37	160	0	0	0	0	0	0	1	0	0
1387	37	160	0	0	0	0	0	0	1	0	0
1388	37	160	0	0	0	0	0	0	1	0	0
1389	37	160	0	0	0	0	0	0	1	0	0
1390	37	160	0	0	0	0	0	0	1	0	0
1391	37	160	0	0	0	0	0	0	1	0	0
1392	37	160	0	0	0	0	0	0	1	0	0
1393	37	160	0	0	0	0	0	0	1	0	0
1394	37	160	0	0	0	0	0	0	1	0	0
1395	37	160	0	0	0	0	0	0	1	0	0
1396	37	160	0	0	0	0	0	0	1	0	0
1397	37	160	0	0	0	0	0	0	1	0	0
1398	37	160	0	0	0	0	0	0	1	0	0
1399	37	160	0	0	0	0	0	0	1	0	0
1400	37	160	0	0	0	0	0	0	1	0	0
1401	37	160	0	0	0	0	0	0	1	0	0
1402	37	160	0	0	0	0	0	0	1	0	0
1403	37	160	0	0	0	0	0	0	1	0	0
1404	37	160	0	0	0	0	0	0	1	0	0
1405	37	160	0	0	0	0	0	0	1	0	0
1406	37	160	0	0	0	0	0	0	1	0	0
1407	37	160	0	0	0	0	0	0	1	0	0
1408	37	160	0	0	0	0	0	0	1	0	0
1409	37	160	0	0	0	0	0	0	1	0	0
1410	37	160	0	0	0	0	0	0	1	0	0
1411	37	160	0	0	0	0	0	0	1	0	0
1412	37	160	0	0	0	0	0	0	1	0	0
1413	37	160	0	0	0	0	0	0	1	0	0
1414	37	160	0	0	0	0	0	0	1	0	0
1415	37	160	0	0	0	0	0	0	1	0	0
1416	37	160	0	0	0	0	0	0	1	0	0
1417	37	160	0	0	0	0	0	0	1	0	0
1418	37	160	0	0	0	0	0	0	1	0	0
1419	37	160	0	0	0	0	0	0	1	0	0
1420	37	160	0	0	0	0	0	0	1	0	0
1421	37	160	0	0	0	0	0	0	1	0	0
1422	37	160	0	0	0	0	0	0	1	0	0
1423	37	160	0	0	0	0	0	0	1	0	0
1424	37	160	0	0	0	0	0	0	1	0	0
1425	37	160	0	0	0	0	0	0	1	0	0
1426	37	160	0	0	0	0	0	0	1	0	0
1427	37	160	0	0	0	0	0	0	1	0	0
1428	37	160	0	0	0	0	0	0	1	0	0
1429	37	160	0	0	0	0	0	0	1	0	0
1430	37	160	0	0	0	0	0	0	1	0	0
1431	37	160	0	0	0	0	0	0	1	0	0
1432	37	160	0	0	0	0	0	0	1	0	0
1433	37	160	0	0	0	0	0	0	1	0	0
1434	37	160	0	0	0	0	0	0	1	0	0
1435	37	160	0	0	0	0	0	0	1	0	0
1436	37	160	0	0	0	0	0	0	1	0	0
1437	37	160	0	0	0	0	0	0	1	0	0
1438	37	160	0	0	0	0	0	0	1	0	0
1439	37	160	0	0	0	0	0	0	1	0	0
1440	37	160	0	0	0	0	0	0	1	0	0
1441	37	160	0	0	0	0	0	0	1	0	0
1442	37	160	0	0	0	0	0	0	1	0	0
1443	37	160	0	0	0	0	0	0	1	0	0
1444	37	160	0	0	0	0	0	0	1	0	0
1445	37	160	0	0	0	0	0	0	1	0	0
1446	37	160	0	0	0	0	0	0	1	0	0
1447	37	160	0	0	0	0	0	0	1	0	0
1448	37	160	0	0	0	0	0	0	1	0	0
1449	37	160	0	0	0	0	0	0	1	0	0
1450	37	160	0	0	0	0	0	0	1	0	0
1451	37	160	0	0	0	0	0	0	1	0	0
1452	37	160	0	0	0	0	0	0	1	0	0
1453	37	160	0	0	0	0	0	0	1	0	0
1454	37	160	0	0	0	0	0	0	1	0	0
1455	37	160	0	0	0	0	0	0	1	0	0
1456	37	160	0	0	0	0	0	0	1	0	0
1457	37	160	0	0	0	0	0	0	1	0	0
1458	37	160	0	0	0	0	0	0	1	0	0
1459	37	160	0	0	0	0	0	0	1	0	0
1460	37	160	0	0	0	0	0	0	1	0	0
1461	37	160	0	0	0	0	0	0	1	0	0
1462	37	160	0	0	0	0	0	0	1	0	0
1463	37	160	0	0	0	0	0	0	1	0	0
1464	37	160	0	0	0	0	0	0	1	0	0
1465	37	160	0	0	0	0	0	0	1	0	0
1466	37	160	0	0	0	0	0	0	1	0	0
1467	37	160	0	0	0	0	0	0	1	0	0
1468	37	160	0	0	0	0	0	0	1	0	0
1469	37	160	0	0	0	0	0	0	1	0	0
1470	37	160	0	0	0	0	0	0	1	0	0
1471	37	160	0	0	0	0	0	0	1	0	0
1472	37	160	0	0	0	0	0	0	1	0	0
1473	37	160	0	0	0	0	0	0	1	0	0
1474	37	160	0	0	0	0	0	0	1	0	0
1475	37	160	0	0	0	0	0	0	1	0	0
1476	37	160	0	0	0	0	0	0	1	0	0
1477	37	160	0	0	0	0	0	0	1	0	0
1478	37	160	0	0	0	0	0	0	1	0	0
1479	37	160	0	0	0	0	0	0	1	0	0
1480	37	160	0	0	0	0	0	0	1	0	0
1481	37	160	0	0	0	0	0	0	1	0	0
1482	37	160	0	0	0	0	0	0	1	0	0
1483	37	160	0	0	0	0	0	0	1	0	0
1484	37	160	0	0	0	0	0	0	1	0	0
1485	37	160	0	0	0	0	0	0	1	0	0
1486	37	160	0	0	0	0	0	0	1	0	0
1487	37	160	0	0	0	0	0	0	1	0	0
1488	37	160	0	0	0	0	0	0	1	0	0
1489	37	160	0	0	0	0	0	0	1	0	0
1490	37	160	0	0	0	0	0	0	1	0	0
1491	37	160	0	0	0	0	0	0	1	0	0
1492	37	160	0	0	0	0	0	0	1	0	0
1493	37	160	0	0	0	0	0	0	1	0	0
1494	37	160	0	0	0	0	0	0	1	0	0
1495	37	160	0	0	0	0	0	0	1	0	0
1496	37	160	0	0	0	0	0	0	1	0	0
1497	37	160	0	0	0	0	0	0	1	0	0
1498	37	160	0	0	0	0	0	0	1	0	0
1499	37	160	0	0	0	0	0	0	1	0	0
1500	37	160	0	0	0	0	0	0	1	0	0
1501	37	160	0	0	0	0	0	0	1	0	0
1502	37	160	0	0	0	0	0	0	1	0	0
1503	37	160	0	0	0	0	0	0	1	0	0
1504	37	160	0	0	0	0	0	0	1	0	0
1505	37	160	0	0	0	0	0	0	1	0	0
1506	37	160	0	0	0	0	0	0	1	0	0
1507	37	160	0	0	0	0	0	0	1	0	0
1508	37	160	0	0	0	0	0	0	1	0	0
1509	37	160	0	0	0	0	0	0	1	0	0
1510	37	160	0	0	0	0	0	0	1	0	0
1511	37	160	0	0	0	0	0	0	1	0	0
1512	37	160	0	0	0	0	0	0	1	0	0
1513	37	160	0	0	0	0	0	0	1	0	0
1514	37	160	0	0	0	0	0	0	1	0	0
1515	37	160	0	0	0	0	0	0	1	0	0
1516	37	160	0	0	0	0	0	0	1	0	0
1517	37	160	0	0	0	0	0	0	1	0	0
1518	37	160	0	0	0	0	0	0	1	0	0
1519	37	160	0	0	0	0	0	0	1	0	0
1520	37	160	0	0	0	0	0	0	1	0	0
1521	37	160	0	0	0	0	0	0	1	0	0
1522	37	160	0	0	0	0	0	0	1	0	0
1523	37	160	0	0	0	0	0	0	1	0	0
1524	37	160	0	0	0	0	0	0	1	0	0
1525	37	160	0	0	0	0	0	0	1	0	0
1526	37	160	0	0	0	0	0	0	1	0	0
1527	37	160	0	0	0	0	0	0	1	0	0
1528	37	160	0	0	0	0	0	0	1	0	0
1529	37	160	0	0	0	0	0	0	1	0	0
1530	37	160	0	0	0	0	0	0	1	0	0
1531	37	160	0	0	0	0	0	0	1	0	0
1532	37	160	0	0	0	0	0	0	1	0	0
1533	37	160	0	0	0	0	0	0	1	0	0
1534	37	160	0	0	0	0	0	0	1	0	0
1535	37	160	0	0	0	0	0	0	1	0	0
1536	37	160	0	0	0	0	0	0	1	0	0
1537	37	160	0	0	0	0	0	0	1	0	0
1538	37	160	0	0	0	0	0	0	1	0	0
1539	37	160	0	0	0	0	0	0	1	0	0
1540	37	160	0	0	0	0	0	0	1	0	0
1541	37	160	0	0	0	0	0	0	1	0	0
1542	37	160	0	0	0	0	0	0	1	0	0
1543	37	160	0	0	0	0	0	0	1	0	0
1544	37	160	0	0	0	0	0	0	1	0	0
1545	37	160	0	0	0	0	0	0	1	0	0
1546	37	160	0	0	0	0	0	0	1	0	0
1547	37	160	0	0	0	0	0	0	1	0	0
1548	37	160	0	0	0	0	0	0	1	0	0
1549	37	160	0	0	0	0	0	0	1	0	0
1550	37	160	0	0	0	0	0	0	1	0	0
1551	37	160	0	0	0	0	0	0	1	0	0
1552	37	160	0	0	0	0	0	0	1	0	0
1553	37	160	0	0	0	0	0	0	1	0	0
1554	37	160	0	0	0	0	0	0	1	0	0
1555	37	160	0	0	0	0	0	0	1	0	0
1556	37	160	0	0	0	0	0	0	1	0	0
1557	37	160	0	0	0	0	0	0	1	0	0
1558	37	160	0	0	0	0	0	0	1	0	0
1559	37	160	0	0	0	0	0	0	1	0	0
1560	37	160	0	0	0	0	0	0	1	0	0
1561	37	160	0	0	0	0	0	0	1	0	0
1562	37	160	0	0	0	0	0	0	1	0	0
1563	37	160	0	0	0	0	0	0	1	0	0
1564	37	160	0	0	0	0	0	0	1	0	0
1565	37	160	0	0	0	0	0	0	1	0	0
1566	37	160	0	0	0	0	0	0	1	0	0
1567	37	160	0	0	0	0	0	0	1	0	0
1568	37	160	0	0	0	0	0	0	1	0	0
1569	37	160	0	0	0	0	0	0	1	0	0
1570	37	160	0	0	0	0	0	0	1	0	0
1571	37	160	0	0	0	0	0	0	1	0	0
1572	37	160	0	0	0	0	0	0	1	0	0
1573	37	160	0	0	0	0	0	0	1	0	0
1574	37	160	0	0	0	0	0	0	1	0	0
1575	37	160	0	0	0	0	0	0	1	0	0
1576	37	160	0	0	0	0	0	0	1	0	0
1577	37	160	0	0	0	0	0	0	1	0	0
1578	37	160	0	0	0	0	0	0	1	0	0
1579	37	160	0	0	0	0	0	0	1	0	0
1580	37	160	0	0	0	0	0	0	1	0	0
1581	37	160	0	0	0	0	0	0	1	0	0
1582	37	160	0	0	0	0	0	0	1	0	0
1583	37	160	0	0	0	0	0	0	1	0	0
1584	37	160	0	0	0	0	0	0	1	0	0
1585	37	160	0	0	0	0	0	0	1	0	0
1586	37	160	0	0	0	0	0	0	1	0	0
1587	37	160	0	0	0	0	0	0	1	0	0
1588	37	160	0	0	0	0	0	0	1	0	0
1589	37	160	0	0	0	0	0	0	1	0	0
1590	37	160	0	0	0	0	0	0	1	0	0
1591	37	160	0	0	0	0	0	0	1	0	0
1592	37	160	0	0	0	0	0	0	1	0	0
1593	37	160	0	0	0	0	0	0	1	0	0
1594	37	160	0	0	0	0	0	0	1	0	0
1595	37	160	0	0	0	0	0	0	1	0	0
1596	37	160	0	0	0	0	0	0	1	0	0
1597	37	160	0	0	0	0	0	0	1	0	0
1598	37	160	0	0	0	0	0	0	1	0	0
1599	37	160	0	0	0	0	0	0	1	0	0
1600	37	160	0	0	0	0	0	0	1	0	0
1601	37	160	0	0	0	0	0	0	1	0	0
1602	37	160	0	0	0	0	0	0	1	0	0
1603	37	160	0	0	0	0	0	0	1	0	0
1604	37	160	0	0	0	0	0	0	1	0	0
1605	37	160	0	0	0	0	0	0	1	0	0
1606	37	160	0	0	0	0	0	0	1	0	0
1607	37	160	0	0	0	0	0	0	1	0	0
1608	37	160	0	0	0	0	0	0	1	0	0
1609	37	160	0	0	0	0	0	0	1	0	0
1610	37	160	0	0	0	0	0	0	1	0	0
1611	37	160	0	0	0	0	0	0	1	0	0
1612	37	160	0	0	0	0	0	0	1	0	0
1613	37	160	0	0	0	0	0	0	1	0	0
1614	37	160	0	0	0	0	0	0	1	0	0
1615	37	160	0	0	0	0	0	0	1	0	0
1616	37	160	0	0	0	0	0	0	1	0	0
1617	37	160	0	0	0	0	0	0	1	0	0
1618	37	160	0	0	0	0	0	0	1	0	0
1619	37	160	0	0	0	0	0	0	1	0	0
1620	37	160	0	0	0	0	0	0	1	0	0
1621	37	160	0	0	0	0	0	0	1	0	0
1622	37	160	0	0	0	0	0	0	1	0	0
1623	37	160	0	0	0	0	0	0	1	0	0
1624	37	160	0	0	0	0	0	0	1	0	0
1625	37	160	0	0	0	0	0	0	1	0	0
1626	37	160	0	0	0	0	0	0	1	0	0
1627	37	160	0	0	0	0	0	0	1	0	0
1628	37	160	0	0	0	0	0	0	1	0	0
1629	37	160	0	0	0	0	0	0	1	0	0
1630	37	160	0	0	0	0	0	0	1	0	0
1631	37	160	0	0	0	0	0	0	1	0	0
1632	37	160	0	0	0	0	0	0	1	0	0
1633	37	160	0	0	0	0	0	0	1	0	0
1634	37	160	0	0	0	0	0	0	1	0	0
1635	37	160	0	0	0	0	0	0	1	0	0
1636	37	160	0	0	0	0	0	0	1	0	0
1637	37	160	0	0	0	0	0	0	1	0	0
