# cycle	pc	r0	r1	r2	r3	r4	r5	r6	r7	pin_out	pin_oe
572	7	85	7	0	0	0	0	0	0	1	1
573	7	85	7	0	0	0	0	0	0	1	1
574	7	85	7	0	0	0	0	0	0	1	1
575	7	85	7	0	0	0	0	0	0	1	1
576	7	85	7	0	0	0	0	0	0	1	1
577	7	85	7	0	0	0	0	0	0	1	1
578	7	85	7	0	0	0	0	0	0	1	1
579	7	85	7	0	0	0	0	0	0	1	1
580	7	85	7	0	0	0	0	0	0	1	1
581	7	85	7	0	0	0	0	0	0	1	1
582	7	85	7	0	0	0	0	0	0	1	1
583	7	85	7	0	0	0	0	0	0	1	1
584	7	85	7	0	0	0	0	0	0	1	1
585	7	85	7	0	0	0	0	0	0	1	1
586	7	85	7	0	0	0	0	0	0	1	1
587	7	85	7	0	0	0	0	0	0	1	1
588	7	85	7	0	0	0	0	0	0	1	1
589	7	85	7	0	0	0	0	0	0	1	1
590	7	85	7	0	0	0	0	0	0	1	1
591	7	85	7	0	0	0	0	0	0	1	1
592	7	85	7	0	0	0	0	0	0	1	1
593	7	85	7	0	0	0	0	0	0	1	1
594	7	85	7	0	0	0	0	0	0	1	1
595	7	85	7	0	0	0	0	0	0	1	1
596	7	85	7	0	0	0	0	0	0	1	1
597	7	85	7	0	0	0	0	0	0	1	1
598	7	85	7	0	0	0	0	0	0	1	1
599	7	85	7	0	0	0	0	0	0	1	1
600	7	85	7	0	0	0	0	0	0	1	1
601	7	85	7	0	0	0	0	0	0	1	1
602	7	85	7	0	0	0	0	0	0	1	1
603	7	85	7	0	0	0	0	0	0	1	1
604	7	85	7	0	0	0	0	0	0	1	1
605	7	85	7	0	0	0	0	0	0	1	1
606	7	85	7	0	0	0	0	0	0	1	1
607	7	85	7	0	0	0	0	0	0	1	1
608	7	85	7	0	0	0	0	0	0	1	1
609	7	85	7	0	0	0	0	0	0	1	1
610	7	85	7	0	0	0	0	0	0	1	1
611	7	85	7	0	0	0	0	0	0	1	1
612	7	85	7	0	0	0	0	0	0	1	1
613	7	85	7	0	0	0	0	0	0	1	1
614	7	85	7	0	0	0	0	0	0	1	1
615	7	85	7	0	0	0	0	0	0	1	1
616	7	85	7	0	0	0	0	0	0	1	1
617	7	85	7	0	0	0	0	0	0	1	1
618	7	85	7	0	0	0	0	0	0	1	1
619	7	85	7	0	0	0	0	0	0	1	1
620	7	85	7	0	0	0	0	0	0	1	1
621	7	85	7	0	0	0	0	0	0	1	1
622	7	85	7	0	0	0	0	0	0	1	1
623	7	85	7	0	0	0	0	0	0	1	1
624	7	85	7	0	0	0	0	0	0	1	1
625	7	85	7	0	0	0	0	0	0	1	1
626	7	85	7	0	0	0	0	0	0	1	1
627	7	85	7	0	0	0	0	0	0	1	1
628	7	85	7	0	0	0	0	0	0	1	1
629	7	85	7	0	0	0	0	0	0	1	1
630	7	85	7	0	0	0	0	0	0	1	1
631	7	85	7	0	0	0	0	0	0	1	1
632	7	85	7	0	0	0	0	0	0	1	1
633	7	85	7	0	0	0	0	0	0	1	1
634	7	85	7	0	0	0	0	0	0	1	1
635	7	85	7	0	0	0	0	0	0	1	1
636	7	85	7	0	0	0	0	0	0	1	1
637	7	85	7	0	0	0	0	0	0	1	1
638	7	85	7	0	0	0	0	0	0	1	1
639	7	85	7	0	0	0	0	0	0	1	1
640	7	85	7	0	0	0	0	0	0	1	1
641	7	85	7	0	0	0	0	0	0	1	1
642	7	85	7	0	0	0	0	0	0	1	1
643	7	85	7	0	0	0	0	0	0	1	1
644	7	85	7	0	0	0	0	0	0	1	1
645	7	85	7	0	0	0	0	0	0	1	1
646	7	85	7	0	0	0	0	0	0	1	1
647	7	85	7	0	0	0	0	0	0	1	1
648	7	85	7	0	0	0	0	0	0	1	1
649	7	85	7	0	0	0	0	0	0	1	1
650	7	85	7	0	0	0	0	0	0	1	1
651	7	85	7	0	0	0	0	0	0	1	1
652	7	85	7	0	0	0	0	0	0	1	1
653	7	85	7	0	0	0	0	0	0	1	1
654	7	85	7	0	0	0	0	0	0	1	1
655	7	85	7	0	0	0	0	0	0	1	1
656	7	85	7	0	0	0	0	0	0	1	1
657	7	85	7	0	0	0	0	0	0	1	1
658	7	85	7	0	0	0	0	0	0	1	1
659	7	85	7	0	0	0	0	0	0	1	1
660	7	85	7	0	0	0	0	0	0	1	1
661	7	85	7	0	0	0	0	0	0	1	1
662	7	85	7	0	0	0	0	0	0	1	1
663	7	85	7	0	0	0	0	0	0	1	1
664	7	85	7	0	0	0	0	0	0	1	1
665	7	85	7	0	0	0	0	0	0	1	1
666	7	85	7	0	0	0	0	0	0	1	1
667	7	85	7	0	0	0	0	0	0	1	1
668	7	85	7	0	0	0	0	0	0	1	1
669	7	85	7	0	0	0	0	0	0	1	1
670	7	85	7	0	0	0	0	0	0	1	1
671	7	85	7	0	0	0	0	0	0	1	1
672	7	85	7	0	0	0	0	0	0	1	1
673	7	85	7	0	0	0	0	0	0	1	1
674	7	85	7	0	0	0	0	0	0	1	1
675	7	85	7	0	0	0	0	0	0	1	1
676	7	85	7	0	0	0	0	0	0	1	1
677	7	85	7	0	0	0	0	0	0	1	1
678	7	85	7	0	0	0	0	0	0	1	1
679	7	85	7	0	0	0	0	0	0	1	1
680	7	85	7	0	0	0	0	0	0	1	1
681	7	85	7	0	0	0	0	0	0	1	1
682	7	85	7	0	0	0	0	0	0	1	1
683	7	85	7	0	0	0	0	0	0	1	1
684	7	85	7	0	0	0	0	0	0	1	1
685	7	85	7	0	0	0	0	0	0	1	1
686	7	85	7	0	0	0	0	0	0	1	1
687	7	85	7	0	0	0	0	0	0	1	1
688	7	85	7	0	0	0	0	0	0	1	1
689	7	85	7	0	0	0	0	0	0	1	1
690	7	85	7	0	0	0	0	0	0	1	1
691	7	85	7	0	0	0	0	0	0	1	1
692	7	85	7	0	0	0	0	0	0	1	1
693	7	85	7	0	0	0	0	0	0	1	1
694	7	85	7	0	0	0	0	0	0	1	1
695	7	85	7	0	0	0	0	0	0	1	1
696	7	85	7	0	0	0	0	0	0	1	1
697	7	85	7	0	0	0	0	0	0	1	1
698	7	85	7	0	0	0	0	0	0	1	1
699	7	85	7	0	0	0	0	0	0	1	1
700	7	85	7	0	0	0	0	0	0	1	1
701	7	85	7	0	0	0	0	0	0	1	1
702	7	85	7	0	0	0	0	0	0	1	1
703	7	85	7	0	0	0	0	0	0	1	1
704	7	85	7	0	0	0	0	0	0	1	1
705	7	85	7	0	0	0	0	0	0	1	1
706	7	85	7	0	0	0	0	0	0	1	1
707	7	85	7	0	0	0	0	0	0	1	1
708	7	85	7	0	0	0	0	0	0	1	1
709	7	85	7	0	0	0	0	0	0	1	1
710	7	85	7	0	0	0	0	0	0	1	1
711	7	85	7	0	0	0	0	0	0	1	1
712	7	85	7	0	0	0	0	0	0	1	1
713	7	85	7	0	0	0	0	0	0	1	1
714	7	85	7	0	0	0	0	0	0	1	1
715	7	85	7	0	0	0	0	0	0	1	1
716	7	85	7	0	0	0	0	0	0	1	1
717	7	85	7	0	0	0	0	0	0	1	1
718	7	85	7	0	0	0	0	0	0	1	1
719	7	85	7	0	0	0	0	0	0	1	1
720	7	85	7	0	0	0	0	0	0	1	1
721	7	85	7	0	0	0	0	0	0	1	1
722	7	85	7	0	0	0	0	0	0	1	1
723	7	85	7	0	0	0	0	0	0	1	1
724	7	85	7	0	0	0	0	0	0	1	1
725	7	85	7	0	0	0	0	0	0	1	1
726	7	85	7	0	0	0	0	0	0	1	1
727	7	85	7	0	0	0	0	0	0	1	1
728	7	85	7	0	0	0	0	0	0	1	1
729	7	85	7	0	0	0	0	0	0	1	1
730	7	85	7	0	0	0	0	0	0	1	1
731	7	85	7	0	0	0	0	0	0	1	1
732	7	85	7	0	0	0	0	0	0	1	1
733	7	85	7	0	0	0	0	0	0	1	1
734	7	85	7	0	0	0	0	0	0	1	1
735	7	85	7	0	0	0	0	0	0	1	1
736	7	85	7	0	0	0	0	0	0	1	1
737	7	85	7	0	0	0	0	0	0	1	1
738	7	85	7	0	0	0	0	0	0	1	1
739	7	85	7	0	0	0	0	0	0	1	1
740	7	85	7	0	0	0	0	0	0	1	1
741	7	85	7	0	0	0	0	0	0	1	1
742	7	85	7	0	0	0	0	0	0	1	1
743	7	85	7	0	0	0	0	0	0	1	1
744	7	85	7	0	0	0	0	0	0	1	1
745	7	85	7	0	0	0	0	0	0	1	1
746	7	85	7	0	0	0	0	0	0	1	1
747	7	85	7	0	0	0	0	0	0	1	1
748	7	85	7	0	0	0	0	0	0	1	1
749	7	85	7	0	0	0	0	0	0	1	1
750	7	85	7	0	0	0	0	0	0	1	1
751	7	85	7	0	0	0	0	0	0	1	1
752	7	85	7	0	0	0	0	0	0	1	1
753	7	85	7	0	0	0	0	0	0	1	1
754	7	85	7	0	0	0	0	0	0	1	1
755	7	85	7	0	0	0	0	0	0	1	1
756	7	85	7	0	0	0	0	0	0	1	1
757	7	85	7	0	0	0	0	0	0	1	1
758	7	85	7	0	0	0	0	0	0	1	1
759	7	85	7	0	0	0	0	0	0	1	1
760	7	85	7	0	0	0	0	0	0	1	1
761	7	85	7	0	0	0	0	0	0	1	1
762	7	85	7	0	0	0	0	0	0	1	1
763	7	85	7	0	0	0	0	0	0	1	1
764	7	85	7	0	0	0	0	0	0	1	1
765	7	85	7	0	0	0	0	0	0	1	1
766	7	85	7	0	0	0	0	0	0	1	1
767	7	85	7	0	0	0	0	0	0	1	1
768	7	85	7	0	0	0	0	0	0	1	1
769	7	85	7	0	0	0	0	0	0	1	1
770	7	85	7	0	0	0	0	0	0	1	1
771	7	85	7	0	0	0	0	0	0	1	1
772	7	85	7	0	0	0	0	0	0	1	1
773	7	85	7	0	0	0	0	0	0	1	1
774	7	85	7	0	0	0	0	0	0	1	1
775	7	85	7	0	0	0	0	0	0	1	1
776	7	85	7	0	0	0	0	0	0	1	1
777	7	85	7	0	0	0	0	0	0	1	1
778	7	85	7	0	0	0	0	0	0	1	1
779	7	85	7	0	0	0	0	0	0	1	1
780	7	85	7	0	0	0	0	0	0	1	1
781	7	85	7	0	0	0	0	0	0	1	1
782	7	85	7	0	0	0	0	0	0	1	1
783	7	85	7	0	0	0	0	0	0	1	1
784	7	85	7	0	0	0	0	0	0	1	1
785	7	85	7	0	0	0	0	0	0	1	1
786	7	85	7	0	0	0	0	0	0	1	1
787	7	85	7	0	0	0	0	0	0	1	1
788	7	85	7	0	0	0	0	0	0	1	1
789	7	85	7	0	0	0	0	0	0	1	1
790	7	85	7	0	0	0	0	0	0	1	1
791	7	85	7	0	0	0	0	0	0	1	1
792	7	85	7	0	0	0	0	0	0	1	1
793	7	85	7	0	0	0	0	0	0	1	1
794	7	85	7	0	0	0	0	0	0	1	1
795	7	85	7	0	0	0	0	0	0	1	1
796	7	85	7	0	0	0	0	0	0	1	1
797	7	85	7	0	0	0	0	0	0	1	1
798	7	85	7	0	0	0	0	0	0	1	1
799	7	85	7	0	0	0	0	0	0	1	1
800	7	85	7	0	0	0	0	0	0	1	1
801	7	85	7	0	0	0	0	0	0	1	1
802	7	85	7	0	0	0	0	0	0	1	1
803	7	85	7	0	0	0	0	0	0	1	1
804	7	85	7	0	0	0	0	0	0	1	1
805	7	85	7	0	0	0	0	0	0	1	1
806	7	85	7	0	0	0	0	0	0	1	1
807	7	85	7	0	0	0	0	0	0	1	1
808	7	85	7	0	0	0	0	0	0	1	1
809	7	85	7	0	0	0	0	0	0	1	1
810	7	85	7	0	0	0	0	0	0	1	1
811	7	85	7	0	0	0	0	0	0	1	1
812	7	85	7	0	0	0	0	0	0	1	1
813	7	85	7	0	0	0	0	0	0	1	1
814	7	85	7	0	0	0	0	0	0	1	1
815	7	85	7	0	0	0	0	0	0	1	1
816	7	85	7	0	0	0	0	0	0	1	1
817	7	85	7	0	0	0	0	0	0	1	1
818	7	85	7	0	0	0	0	0	0	1	1
819	7	85	7	0	0	0	0	0	0	1	1
820	7	85	7	0	0	0	0	0	0	1	1
821	7	85	7	0	0	0	0	0	0	1	1
822	7	85	7	0	0	0	0	0	0	1	1
823	7	85	7	0	0	0	0	0	0	1	1
824	7	85	7	0	0	0	0	0	0	1	1
825	7	85	7	0	0	0	0	0	0	1	1
826	7	85	7	0	0	0	0	0	0	1	1
827	7	85	7	0	0	0	0	0	0	1	1
828	7	85	7	0	0	0	0	0	0	1	1
829	7	85	7	0	0	0	0	0	0	1	1
830	7	85	7	0	0	0	0	0	0	1	1
831	7	85	7	0	0	0	0	0	0	1	1
832	7	85	7	0	0	0	0	0	0	1	1
833	7	85	7	0	0	0	0	0	0	1	1
834	7	85	7	0	0	0	0	0	0	1	1
835	7	85	7	0	0	0	0	0	0	1	1
836	7	85	7	0	0	0	0	0	0	1	1
837	7	85	7	0	0	0	0	0	0	1	1
838	7	85	7	0	0	0	0	0	0	1	1
839	7	85	7	0	0	0	0	0	0	1	1
840	7	85	7	0	0	0	0	0	0	1	1
841	7	85	7	0	0	0	0	0	0	1	1
842	7	85	7	0	0	0	0	0	0	1	1
843	7	85	7	0	0	0	0	0	0	1	1
844	7	85	7	0	0	0	0	0	0	1	1
845	7	85	7	0	0	0	0	0	0	1	1
846	7	85	7	0	0	0	0	0	0	1	1
847	7	85	7	0	0	0	0	0	0	1	1
848	7	85	7	0	0	0	0	0	0	1	1
849	7	85	7	0	0	0	0	0	0	1	1
850	7	85	7	0	0	0	0	0	0	1	1
851	7	85	7	0	0	0	0	0	0	1	1
852	7	85	7	0	0	0	0	0	0	1	1
853	7	85	7	0	0	0	0	0	0	1	1
854	7	85	7	0	0	0	0	0	0	1	1
855	7	85	7	0	0	0	0	0	0	1	1
856	7	85	7	0	0	0	0	0	0	1	1
857	7	85	7	0	0	0	0	0	0	1	1
858	7	85	7	0	0	0	0	0	0	1	1
859	7	85	7	0	0	0	0	0	0	1	1
860	7	85	7	0	0	0	0	0	0	1	1
861	7	85	7	0	0	0	0	0	0	1	1
862	7	85	7	0	0	0	0	0	0	1	1
863	7	85	7	0	0	0	0	0	0	1	1
864	7	85	7	0	0	0	0	0	0	1	1
865	7	85	7	0	0	0	0	0	0	1	1
866	7	85	7	0	0	0	0	0	0	1	1
867	7	85	7	0	0	0	0	0	0	1	1
868	7	85	7	0	0	0	0	0	0	1	1
869	8	42	7	0	0	0	0	0	0	1	1
870	5	42	6	0	0	0	0	0	0	1	1
871	6	42	6	0	0	0	0	0	0	0	1
872	7	42	6	0	0	0	0	0	0	0	1
873	7	42	6	0	0	0	0	0	0	0	1
874	7	42	6	0	0	0	0	0	0	0	1
875	7	42	6	0	0	0	0	0	0	0	1
876	7	42	6	0	0	0	0	0	0	0	1
877	7	42	6	0	0	0	0	0	0	0	1
878	7	42	6	0	0	0	0	0	0	0	1
879	7	42	6	0	0	0	0	0	0	0	1
880	7	42	6	0	0	0	0	0	0	0	1
881	7	42	6	0	0	0	0	0	0	0	1
882	7	42	6	0	0	0	0	0	0	0	1
883	7	42	6	0	0	0	0	0	0	0	1
884	7	42	6	0	0	0	0	0	0	0	1
885	7	42	6	0	0	0	0	0	0	0	1
886	7	42	6	0	0	0	0	0	0	0	1
887	7	42	6	0	0	0	0	0	0	0	1
888	7	42	6	0	0	0	0	0	0	0	1
889	7	42	6	0	0	0	0	0	0	0	1
890	7	42	6	0	0	0	0	0	0	0	1
891	7	42	6	0	0	0	0	0	0	0	1
892	7	42	6	0	0	0	0	0	0	0	1
893	7	42	6	0	0	0	0	0	0	0	1
894	7	42	6	0	0	0	0	0	0	0	1
895	7	42	6	0	0	0	0	0	0	0	1
896	7	42	6	0	0	0	0	0	0	0	1
897	7	42	6	0	0	0	0	0	0	0	1
898	7	42	6	0	0	0	0	0	0	0	1
899	7	42	6	0	0	0	0	0	0	0	1
900	7	42	6	0	0	0	0	0	0	0	1
901	7	42	6	0	0	0	0	0	0	0	1
902	7	42	6	0	0	0	0	0	0	0	1
903	7	42	6	0	0	0	0	0	0	0	1
904	7	42	6	0	0	0	0	0	0	0	1
905	7	42	6	0	0	0	0	0	0	0	1
906	7	42	6	0	0	0	0	0	0	0	1
907	7	42	6	0	0	0	0	0	0	0	1
908	7	42	6	0	0	0	0	0	0	0	1
909	7	42	6	0	0	0	0	0	0	0	1
910	7	42	6	0	0	0	0	0	0	0	1
911	7	42	6	0	0	0	0	0	0	0	1
912	7	42	6	0	0	0	0	0	0	0	1
913	7	42	6	0	0	0	0	0	0	0	1
914	7	42	6	0	0	0	0	0	0	0	1
915	7	42	6	0	0	0	0	0	0	0	1
916	7	42	6	0	0	0	0	0	0	0	1
917	7	42	6	0	0	0	0	0	0	0	1
918	7	42	6	0	0	0	0	0	0	0	1
919	7	42	6	0	0	0	0	0	0	0	1
920	7	42	6	0	0	0	0	0	0	0	1
921	7	42	6	0	0	0	0	0	0	0	1
922	7	42	6	0	0	0	0	0	0	0	1
923	7	42	6	0	0	0	0	0	0	0	1
924	7	42	6	0	0	0	0	0	0	0	1
925	7	42	6	0	0	0	0	0	0	0	1
926	7	42	6	0	0	0	0	0	0	0	1
927	7	42	6	0	0	0	0	0	0	0	1
928	7	42	6	0	0	0	0	0	0	0	1
929	7	42	6	0	0	0	0	0	0	0	1
930	7	42	6	0	0	0	0	0	0	0	1
931	7	42	6	0	0	0	0	0	0	0	1
932	7	42	6	0	0	0	0	0	0	0	1
933	7	42	6	0	0	0	0	0	0	0	1
934	7	42	6	0	0	0	0	0	0	0	1
935	7	42	6	0	0	0	0	0	0	0	1
936	7	42	6	0	0	0	0	0	0	0	1
937	7	42	6	0	0	0	0	0	0	0	1
938	7	42	6	0	0	0	0	0	0	0	1
939	7	42	6	0	0	0	0	0	0	0	1
940	7	42	6	0	0	0	0	0	0	0	1
941	7	42	6	0	0	0	0	0	0	0	1
942	7	42	6	0	0	0	0	0	0	0	1
943	7	42	6	0	0	0	0	0	0	0	1
944	7	42	6	0	0	0	0	0	0	0	1
945	7	42	6	0	0	0	0	0	0	0	1
946	7	42	6	0	0	0	0	0	0	0	1
947	7	42	6	0	0	0	0	0	0	0	1
948	7	42	6	0	0	0	0	0	0	0	1
949	7	42	6	0	0	0	0	0	0	0	1
950	7	42	6	0	0	0	0	0	0	0	1
951	7	42	6	0	0	0	0	0	0	0	1
952	7	42	6	0	0	0	0	0	0	0	1
953	7	42	6	0	0	0	0	0	0	0	1
954	7	42	6	0	0	0	0	0	0	0	1
955	7	42	6	0	0	0	0	0	0	0	1
956	7	42	6	0	0	0	0	0	0	0	1
957	7	42	6	0	0	0	0	0	0	0	1
958	7	42	6	0	0	0	0	0	0	0	1
959	7	42	6	0	0	0	0	0	0	0	1
960	7	42	6	0	0	0	0	0	0	0	1
961	7	42	6	0	0	0	0	0	0	0	1
962	7	42	6	0	0	0	0	0	0	0	1
963	7	42	6	0	0	0	0	0	0	0	1
964	7	42	6	0	0	0	0	0	0	0	1
965	7	42	6	0	0	0	0	0	0	0	1
966	7	42	6	0	0	0	0	0	0	0	1
967	7	42	6	0	0	0	0	0	0	0	1
968	7	42	6	0	0	0	0	0	0	0	1
969	7	42	6	0	0	0	0	0	0	0	1
970	7	42	6	0	0	0	0	0	0	0	1
971	7	42	6	0	0	0	0	0	0	0	1
972	7	42	6	0	0	0	0	0	0	0	1
973	7	42	6	0	0	0	0	0	0	0	1
974	7	42	6	0	0	0	0	0	0	0	1
975	7	42	6	0	0	0	0	0	0	0	1
976	7	42	6	0	0	0	0	0	0	0	1
977	7	42	6	0	0	0	0	0	0	0	1
978	7	42	6	0	0	0	0	0	0	0	1
979	7	42	6	0	0	0	0	0	0	0	1
980	7	42	6	0	0	0	0	0	0	0	1
981	7	42	6	0	0	0	0	0	0	0	1
982	7	42	6	0	0	0	0	0	0	0	1
983	7	42	6	0	0	0	0	0	0	0	1
984	7	42	6	0	0	0	0	0	0	0	1
985	7	42	6	0	0	0	0	0	0	0	1
986	7	42	6	0	0	0	0	0	0	0	1
987	7	42	6	0	0	0	0	0	0	0	1
988	7	42	6	0	0	0	0	0	0	0	1
989	7	42	6	0	0	0	0	0	0	0	1
990	7	42	6	0	0	0	0	0	0	0	1
991	7	42	6	0	0	0	0	0	0	0	1
992	7	42	6	0	0	0	0	0	0	0	1
993	7	42	6	0	0	0	0	0	0	0	1
994	7	42	6	0	0	0	0	0	0	0	1
995	7	42	6	0	0	0	0	0	0	0	1
996	7	42	6	0	0	0	0	0	0	0	1
997	7	42	6	0	0	0	0	0	0	0	1
998	7	42	6	0	0	0	0	0	0	0	1
999	7	42	6	0	0	0	0	0	0	0	1
1000	7	42	6	0	0	0	0	0	0	0	1
1001	7	42	6	0	0	0	0	0	0	0	1
1002	7	42	6	0	0	0	0	0	0	0	1
1003	7	42	6	0	0	0	0	0	0	0	1
1004	7	42	6	0	0	0	0	0	0	0	1
1005	7	42	6	0	0	0	0	0	0	0	1
1006	7	42	6	0	0	0	0	0	0	0	1
1007	7	42	6	0	0	0	0	0	0	0	1
1008	7	42	6	0	0	0	0	0	0	0	1
1009	7	42	6	0	0	0	0	0	0	0	1
1010	7	42	6	0	0	0	0	0	0	0	1
1011	7	42	6	0	0	0	0	0	0	0	1
1012	7	42	6	0	0	0	0	0	0	0	1
1013	7	42	6	0	0	0	0	0	0	0	1
1014	7	42	6	0	0	0	0	0	0	0	1
1015	7	42	6	0	0	0	0	0	0	0	1
1016	7	42	6	0	0	0	0	0	0	0	1
1017	7	42	6	0	0	0	0	0	0	0	1
1018	7	42	6	0	0	0	0	0	0	0	1
1019	7	42	6	0	0	0	0	0	0	0	1
1020	7	42	6	0	0	0	0	0	0	0	1
1021	7	42	6	0	0	0	0	0	0	0	1
1022	7	42	6	0	0	0	0	0	0	0	1
1023	7	42	6	0	0	0	0	0	0	0	1
1024	7	42	6	0	0	0	0	0	0	0	1
1025	7	42	6	0	0	0	0	0	0	0	1
1026	7	42	6	0	0	0	0	0	0	0	1
1027	7	42	6	0	0	0	0	0	0	0	1
1028	7	42	6	0	0	0	0	0	0	0	1
1029	7	42	6	0	0	0	0	0	0	0	1
1030	7	42	6	0	0	0	0	0	0	0	1
1031	7	42	6	0	0	0	0	0	0	0	1
1032	7	42	6	0	0	0	0	0	0	0	1
1033	7	42	6	0	0	0	0	0	0	0	1
1034	7	42	6	0	0	0	0	0	0	0	1
1035	7	42	6	0	0	0	0	0	0	0	1
1036	7	42	6	0	0	0	0	0	0	0	1
1037	7	42	6	0	0	0	0	0	0	0	1
1038	7	42	6	0	0	0	0	0	0	0	1
1039	7	42	6	0	0	0	0	0	0	0	1
1040	7	42	6	0	0	0	0	0	0	0	1
1041	7	42	6	0	0	0	0	0	0	0	1
1042	7	42	6	0	0	0	0	0	0	0	1
1043	7	42	6	0	0	0	0	0	0	0	1
1044	7	42	6	0	0	0	0	0	0	0	1
1045	7	42	6	0	0	0	0	0	0	0	1
1046	7	42	6	0	0	0	0	0	0	0	1
1047	7	42	6	0	0	0	0	0	0	0	1
1048	7	42	6	0	0	0	0	0	0	0	1
1049	7	42	6	0	0	0	0	0	0	0	1
1050	7	42	6	0	0	0	0	0	0	0	1
1051	7	42	6	0	0	0	0	0	0	0	1
1052	7	42	6	0	0	0	0	0	0	0	1
1053	7	42	6	0	0	0	0	0	0	0	1
1054	7	42	6	0	0	0	0	0	0	0	1
1055	7	42	6	0	0	0	0	0	0	0	1
1056	7	42	6	0	0	0	0	0	0	0	1
1057	7	42	6	0	0	0	0	0	0	0	1
1058	7	42	6	0	0	0	0	0	0	0	1
1059	7	42	6	0	0	0	0	0	0	0	1
1060	7	42	6	0	0	0	0	0	0	0	1
1061	7	42	6	0	0	0	0	0	0	0	1
1062	7	42	6	0	0	0	0	0	0	0	1
1063	7	42	6	0	0	0	0	0	0	0	1
1064	7	42	6	0	0	0	0	0	0	0	1
1065	7	42	6	0	0	0	0	0	0	0	1
1066	7	42	6	0	0	0	0	0	0	0	1
1067	7	42	6	0	0	0	0	0	0	0	1
1068	7	42	6	0	0	0	0	0	0	0	1
1069	7	42	6	0	0	0	0	0	0	0	1
1070	7	42	6	0	0	0	0	0	0	0	1
1071	7	42	6	0	0	0	0	0	0	0	1
1072	7	42	6	0	0	0	0	0	0	0	1
1073	7	42	6	0	0	0	0	0	0	0	1
1074	7	42	6	0	0	0	0	0	0	0	1
1075	7	42	6	0	0	0	0	0	0	0	1
1076	7	42	6	0	0	0	0	0	0	0	1
1077	7	42	6	0	0	0	0	0	0	0	1
1078	7	42	6	0	0	0	0	0	0	0	1
1079	7	42	6	0	0	0	0	0	0	0	1
1080	7	42	6	0	0	0	0	0	0	0	1
1081	7	42	6	0	0	0	0	0	0	0	1
1082	7	42	6	0	0	0	0	0	0	0	1
1083	7	42	6	0	0	0	0	0	0	0	1
1084	7	42	6	0	0	0	0	0	0	0	1
1085	7	42	6	0	0	0	0	0	0	0	1
1086	7	42	6	0	0	0	0	0	0	0	1
1087	7	42	6	0	0	0	0	0	0	0	1
1088	7	42	6	0	0	0	0	0	0	0	1
1089	7	42	6	0	0	0	0	0	0	0	1
1090	7	42	6	0	0	0	0	0	0	0	1
1091	7	42	6	0	0	0	0	0	0	0	1
1092	7	42	6	0	0	0	0	0	0	0	1
1093	7	42	6	0	0	0	0	0	0	0	1
1094	7	42	6	0	0	0	0	0	0	0	1
1095	7	42	6	0	0	0	0	0	0	0	1
1096	7	42	6	0	0	0	0	0	0	0	1
1097	7	42	6	0	0	0	0	0	0	0	1
1098	7	42	6	0	0	0	0	0	0	0	1
1099	7	42	6	0	0	0	0	0	0	0	1
1100	7	42	6	0	0	0	0	0	0	0	1
1101	7	42	6	0	0	0	0	0	0	0	1
1102	7	42	6	0	0	0	0	0	0	0	1
1103	7	42	6	0	0	0	0	0	0	0	1
1104	7	42	6	0	0	0	0	0	0	0	1
1105	7	42	6	0	0	0	0	0	0	0	1
1106	7	42	6	0	0	0	0	0	0	0	1
1107	7	42	6	0	0	0	0	0	0	0	1
1108	7	42	6	0	0	0	0	0	0	0	1
1109	7	42	6	0	0	0	0	0	0	0	1
1110	7	42	6	0	0	0	0	0	0	0	1
1111	7	42	6	0	0	0	0	0	0	0	1
1112	7	42	6	0	0	0	0	0	0	0	1
1113	7	42	6	0	0	0	0	0	0	0	1
1114	7	42	6	0	0	0	0	0	0	0	1
1115	7	42	6	0	0	0	0	0	0	0	1
1116	7	42	6	0	0	0	0	0	0	0	1
1117	7	42	6	0	0	0	0	0	0	0	1
1118	7	42	6	0	0	0	0	0	0	0	1
1119	7	42	6	0	0	0	0	0	0	0	1
1120	7	42	6	0	0	0	0	0	0	0	1
1121	7	42	6	0	0	0	0	0	0	0	1
1122	7	42	6	0	0	0	0	0	0	0	1
1123	7	42	6	0	0	0	0	0	0	0	1
1124	7	42	6	0	0	0	0	0	0	0	1
1125	7	42	6	0	0	0	0	0	0	0	1
1126	7	42	6	0	0	0	0	0	0	0	1
1127	7	42	6	0	0	0	0	0	0	0	1
1128	7	42	6	0	0	0	0	0	0	0	1
1129	7	42	6	0	0	0	0	0	0	0	1
1130	7	42	6	0	0	0	0	0	0	0	1
1131	7	42	6	0	0	0	0	0	0	0	1
1132	7	42	6	0	0	0	0	0	0	0	1
1133	7	42	6	0	0	0	0	0	0	0	1
1134	7	42	6	0	0	0	0	0	0	0	1
1135	7	42	6	0	0	0	0	0	0	0	1
1136	7	42	6	0	0	0	0	0	0	0	1
1137	7	42	6	0	0	0	0	0	0	0	1
1138	7	42	6	0	0	0	0	0	0	0	1
1139	7	42	6	0	0	0	0	0	0	0	1
1140	7	42	6	0	0	0	0	0	0	0	1
1141	7	42	6	0	0	0	0	0	0	0	1
1142	7	42	6	0	0	0	0	0	0	0	1
1143	7	42	6	0	0	0	0	0	0	0	1
1144	7	42	6	0	0	0	0	0	0	0	1
1145	7	42	6	0	0	0	0	0	0	0	1
1146	7	42	6	0	0	0	0	0	0	0	1
